permno,permco,date,prc,shrout,market_equity,ticker,comnam,shrcd,exchcd,ncusip,rank
23536,21931,2022-12-30,93.76,315435.0,29575185.6,WEC,W E C ENERGY GROUP INC,11,1,92939U10,244
84381,31847,2022-12-30,257.57001,114746.0,29555128.36746,ROK,ROCKWELL AUTOMATION INC,11,1,77390310,245
22509,21351,2022-12-30,125.74,235027.0,29552294.98,PPG,P P G INDUSTRIES INC,11,1,69350610,246
90178,45191,2022-12-30,237.64999,123925.0,29450775.01075,ALNY,ALNYLAM PHARMACEUTICALS INC,11,3,02043Q10,247
25232,21332,2022-12-30,65.7,446954.0,29364877.8,OKE,ONEOK INC NEW,11,1,68268010,248
44206,21299,2022-12-30,83.84,348307.0,29202058.880000003,ES,EVERSOURCE ENERGY,11,1,30040W10,249
86158,16167,2022-12-30,57.19,509000.0,29109710.0,CTSH,COGNIZANT TECHNOLOGY SOLS CORP,11,3,19244610,250
80320,12926,2022-12-30,60.89,476300.0,29001907.0,CPRT,COPART INC,11,3,21720410,251
72726,4260,2022-12-30,77.57,366940.0,28463535.799999997,STT,STATE STREET CORP,11,1,85747710,252
22623,59113,2022-12-30,86.21,327000.0,28190669.999999996,CEG,CONSTELLATION ENERGY CORP,11,3,21037T10,253
52695,20841,2022-12-30,556.25,50529.0,28106756.25,GWW,GRAINGER W W INC,11,1,38480210,254
92614,52985,2022-12-30,152.42,181828.0,27714223.759999998,AWK,AMERICAN WATER WORKS CO INC,11,1,03042010,255
93089,53256,2022-12-30,176.42,154701.0,27292350.419999998,VRSK,VERISK ANALYTICS INC,11,3,92345Y10,256
22293,20523,2022-12-30,31.94,845811.0,27015203.34,GLW,CORNING INC,11,1,21935010,257
11618,9440,2022-12-30,47.32,570812.0,27010823.84,FAST,FASTENAL CO,11,3,31190010,258
88182,37176,2022-12-30,62.37,431936.0,26939848.32,ON,ON SEMICONDUCTOR CORP,11,3,68218910,259
88873,41168,2022-12-30,99.32,270401.0,26856227.319999997,GPN,GLOBAL PAYMENTS INC,11,1,37940X10,260
89070,41870,2022-12-30,127.5,209852.0,26756130.0,ZBH,ZIMMER BIOMET HOLDINGS INC,11,1,98956P10,261
40272,20991,2022-12-30,104.84,254962.0,26730216.080000002,IFF,INTERNATIONAL FLAVORS & FRAG INC,11,1,45950610,262
92121,52396,2022-12-30,97.83,273226.0,26729699.58,DFS,DISCOVER FINANCIAL SERVICES,11,1,25470910,263
79698,12457,2022-12-30,336.14001,79024.0,26563128.15024,IT,GARTNER INC,11,1,36665110,264
27828,20908,2022-12-30,26.87,982146.0,26390263.02,HPQ,H P INC,11,1,40434L10,265
27887,20277,2022-12-30,50.97,504121.0,25695047.37,BAX,BAXTER INTERNATIONAL INC,11,1,07181310,266
80191,30249,2022-12-30,216.86,117153.0,25405799.580000002,ALB,ALBEMARLE CORP,11,1,01265310,267
35554,1689,2022-12-30,145.06,172613.0,25039241.78,MTB,M & T BANK CORP,11,1,55261F10,268
32870,20932,2022-12-30,45.55,546424.0,24889613.2,HRL,HORMEL FOODS CORP,11,1,44045210,269
80286,12863,2022-12-30,224.97,110251.0,24803167.47,TSCO,TRACTOR SUPPLY CO NEW,11,3,89235610,270
85663,32191,2022-12-30,355.42001,69308.0,24633450.05308,URI,UNITED RENTALS INC,11,1,91136310,271
13641,54222,2022-12-30,136.78,179841.0,24598651.98,FANG,DIAMONDBACK ENERGY INC,11,3,25278X10,272
46674,20807,2022-12-30,173.50999,141161.0,24492843.69839,GPC,GENUINE PARTS CO,11,1,37246010,273
10138,8087,2022-12-30,109.06,224310.0,24463248.6,TROW,T ROWE PRICE GROUP INC,11,3,74144T10,274
90199,45270,2022-12-30,76.96,315949.0,24315435.04,CBRE,C B R E GROUP INC,11,1,12504L10,275
26825,21041,2022-12-30,71.24,341281.0,24312858.439999998,K,KELLOGG CO,11,1,48783610,276
15720,21543,2022-12-30,63.62,381875.0,24294887.5,EIX,EDISON INTERNATIONAL,11,1,28102010,277
13949,54426,2022-12-30,178.58,135500.0,24197590.0,CDW,C D W CORP NEW,11,3,12514G10,278
11674,20574,2022-12-30,117.53,205629.0,24167576.37,DTE,D T E ENERGY CO,11,1,23333110,279
82775,31386,2022-12-30,75.83,318099.0,24121447.169999998,HIG,HARTFORD FINANCIAL SVCS GRP INC,11,1,41651510,280
23026,21326,2022-12-30,41.94,571753.0,23979320.82,FE,FIRSTENERGY CORP,11,1,33793210,281
88949,41391,2022-12-30,128.50999,186559.0,23974695.224409997,SGEN,SEAGEN INC,11,3,81181C10,282
92322,52788,2022-12-30,469.07001,50881.0,23866751.17881,ULTA,ULTA BEAUTY INC,11,3,90384S30,283
52476,20659,2022-12-30,194.36,122443.0,23798021.48,EFX,EQUIFAX INC,11,1,29442910,284
20682,58024,2022-12-30,14.71,1595495.0,23469731.450000003,CPNG,COUPANG INC,11,1,22266T10,285
15202,21876,2022-12-30,175.11,132907.0,23273344.770000003,VMC,VULCAN MATERIALS CO,11,1,92916010,286
52708,21095,2022-12-30,90.5,254767.0,23056413.5,LEN,LENNAR CORP,11,1,52605710,287
22976,59247,2022-12-30,9.48,2430000.0,23036400.0,WBD,WARNER BROS DISCOVERY INC,11,3,93442310,288
24985,21808,2022-12-30,88.92,258522.0,22987776.240000002,AEE,AMEREN CORP,11,1,02360810,289
18726,56769,2022-12-30,105.29,218282.0,22982911.78,CRWD,CROWDSTRIKE HOLDINGS INC,11,3,22788C10,290
69649,6137,2022-12-30,106.85,215064.0,22979588.4,RJF,RAYMOND JAMES FINANCIAL INC,11,1,75473010,291
24010,21201,2022-12-30,112.5,203484.0,22891950.0,ETR,ENTERGY CORP NEW,11,1,29364G10,292
16343,55716,2022-12-30,54.65,418427.0,22867035.55,YUMC,YUM CHINA HOLDINGS INC,11,1,98850P10,293
14231,54595,2022-12-30,161.38,140923.0,22742153.74,VEEV,VEEVA SYSTEMS INC,11,1,92247510,294
16087,55585,2022-12-30,64.25,353808.0,22732164.0,FTV,FORTIVE CORP,11,1,34959J10,295
80924,13304,2022-12-30,5.84,3891000.0,22723440.0,SIRI,SIRIUS X M HOLDINGS INC,11,3,82968B10,296
34746,1741,2022-12-30,32.81,683386.0,22421894.66,FITB,FIFTH THIRD BANCORP,11,3,31677310,297
86356,16285,2022-12-30,41.47,539000.0,22352330.0,EBAY,EBAY INC,11,3,27864210,298
85753,15940,2022-12-30,205.44,105300.0,21632832.0,VRSN,VERISIGN INC,11,3,92343E10,299
18911,56876,2022-12-30,73.5,293574.0,21577689.0,DDOG,DATADOG INC,11,3,23804L10,300
12448,53609,2022-12-30,121.89,176742.0,21543082.38,FRC,FIRST REPUBLIC BANK S F NEW,11,1,33616C10,301
22517,21376,2022-12-30,29.22,736318.0,21515211.96,PPL,P P L CORP,11,1,69351T10,302
16692,55928,2022-12-30,52.25,404926.0,21157383.5,IR,INGERSOLL RAND INC,11,1,45687V10,303
91926,20569,2022-12-30,32.86,641188.0,21069437.68,DAL,DELTA AIR LINES INC,11,1,24736170,304
83621,14744,2022-12-30,241.59,86950.0,21006250.5,ANSS,ANSYS INC,11,3,03662Q10,305
80204,30260,2022-12-30,337.97,62091.0,20984895.270000003,MLM,MARTIN MARIETTA MATERIALS INC,11,1,57328410,306
12062,9848,2022-12-30,235.48,88600.0,20863528.0,LH,LABORATORY CORP AMERICA HLDGS,11,1,50540R40,307
52090,2801,2022-12-30,82.89,250601.0,20772316.89,MKC,MCCORMICK & CO INC,11,1,57978020,308
92050,52301,2022-12-30,294.39001,69511.0,20463343.98511,PODD,INSULET CORP,11,3,45784P10,309
15707,55421,2022-12-30,15.96,1281817.0,20457799.32,HPE,HEWLETT PACKARD ENTERPRISE CO,11,1,42824C10,310
89195,42285,2022-12-30,83.92,243500.0,20434520.0,PFG,PRINCIPAL FINANCIAL GROUP INC,11,3,74251V10,311
85792,34660,2022-12-30,142.5,142901.0,20363392.5,PWR,QUANTA SERVICES INC,11,1,74762E10,312
29946,20340,2022-12-30,65.68,309952.0,20357647.360000003,BF,BROWN FORMAN CORP,11,1,11563720,313
82651,31208,2022-12-30,342.57999,59408.0,20351992.04592,WAT,WATERS CORP,11,1,94184810,314
42906,2093,2022-12-30,14.1,1443068.0,20347258.8,HBAN,HUNTINGTON BANCSHARES INC,11,3,44615010,315
21371,6262,2022-12-30,76.87,262134.0,20150240.580000002,CAH,CARDINAL HEALTH INC,11,1,14149Y10,316
35044,1620,2022-12-30,21.56,934446.0,20146655.759999998,RF,REGIONS FINANCIAL CORP NEW,11,1,7591EP10,317
16309,55701,2022-12-30,44.83,446456.0,20014622.48,TTD,TRADE DESK INC,11,3,88339J10,318
58683,4181,2022-12-30,33.67,593752.0,19991629.84,LUV,SOUTHWEST AIRLINES CO,11,1,84474110,319
13035,53896,2022-12-30,110.57,180222.0,19927146.54,XYL,XYLEM INC,11,1,98419M10,320
23393,1103,2022-12-30,80.61,243868.0,19658199.48,CHD,CHURCH & DWIGHT INC,11,1,17134010,321
14889,55006,2022-12-30,39.37,492491.0,19389370.669999998,CFG,CITIZENS FINANCIAL GROUP INC,11,1,17461010,322
76082,26024,2022-12-30,24.57,788467.0,19372634.19,CTRA,COTERRA ENERGY INC,11,1,12709710,323
89781,44184,2022-12-30,330.22,58400.0,19284848.0,MOH,MOLINA HEALTHCARE INC,11,1,60855R10,324
87056,16668,2022-12-30,103.49,186251.0,19275115.99,BMRN,BIOMARIN PHARMACEUTICAL INC,11,3,09061G10,325
17743,544,2022-12-30,72.57,265476.0,19265593.319999997,WRB,BERKLEY W R CORP,11,1,08442310,326
76712,10996,2022-12-30,28.76,667950.0,19210242.0,AES,A E S CORP,11,1,00130H10,327
15909,55509,2022-12-30,128.67999,149039.0,19178337.02961,TEAM,ATLASSIAN CORP PLC,11,3,04946810,328
25953,20596,2022-12-30,135.41,140354.0,19005335.14,DOV,DOVER CORP,11,1,26000310,329
21792,20939,2022-12-30,29.99,629536.0,18879784.64,CNP,CENTERPOINT ENERGY INC,11,1,15189T10,330
13210,53983,2022-12-30,327.73999,57513.0,18849310.04487,EPAM,EPAM SYSTEMS INC,11,1,29414B10,331
87445,36380,2022-12-30,399.91,46871.0,18744181.61,TDY,TELEDYNE TECHNOLOGIES,11,1,87936010,332
14579,54812,2022-12-30,310.31,60020.0,18624806.2,PAYC,PAYCOM SOFTWARE INC,11,1,70432V10,333
56274,20495,2022-12-30,38.7,479255.0,18547168.5,CAG,CONAGRA BRANDS INC,11,1,20588710,334
76095,10504,2022-12-30,74.81,246545.0,18444031.45,HOLX,HOLOGIC INC,11,3,43644010,335
58246,3275,2022-12-30,88.49,208428.0,18443793.72,NTRS,NORTHERN TRUST CORP,11,3,66585910,336
23229,20361,2022-12-30,63.33,290252.0,18381659.16,CMS,C M S ENERGY CORP,11,1,12589610,337
81677,30913,2022-12-30,99.81,181868.0,18152245.080000002,WAB,WABTEC CORP,11,1,92974010,338
42877,6606,2022-12-30,174.36,103743.0,18088629.48,JBHT,HUNT J B TRANSPORT SERVICES INC,11,3,44565810,339
20391,57695,2022-12-30,2344.22998,7704.0,18059947.765920002,TPL,TEXAS PACIFIC LAND CORP,11,1,88262P10,340
36003,21530,2022-12-30,36.54,492472.0,17994926.88,ROL,ROLLINS INC,11,1,77571110,341
77730,4620,2022-12-30,62.25,287816.0,17916546.0,TSN,TYSON FOODS INC,11,1,90249410,342
79906,30033,2022-12-30,80.32,222747.0,17891039.04,INCY,INCYTE CORP,11,3,45337C10,343
84373,31838,2022-12-30,156.44,113887.0,17816482.28,DGX,QUEST DIAGNOSTICS INC,11,1,74834L10,344
85914,7506,2022-12-30,80.21,221264.0,17747585.439999998,BBY,BEST BUY COMPANY INC,11,1,08651610,345
10933,8811,2022-12-30,1317.48999,13450.0,17720240.3655,MKL,MARKEL CORP,11,1,57053510,346
42200,20616,2022-12-30,140.22,126316.0,17712029.52,PKI,PERKINELMER INC,11,1,71404610,347
20189,57587,2022-12-30,48.82,360078.0,17579007.96,DASH,DOORDASH INC,11,1,25809K10,348
84761,15436,2022-12-30,104.13,168500.0,17545905.0,TTWO,TAKE TWO INTERACTIVE SOFTWR INC,11,3,87405410,349
62498,4998,2022-12-30,235.35001,74033.0,17423667.29033,WST,WEST PHARMACEUTICAL SERVICES INC,11,1,95530610,350
46578,20463,2022-12-30,140.33,123385.0,17314617.05,CLX,CLOROX CO,11,1,18905410,351
75591,22075,2022-12-30,228.33,75421.0,17220876.93,IEX,IDEX CORP,11,1,45167R10,352
15069,21795,2022-12-30,27.07,635068.0,17191290.76,MRO,MARATHON OIL CORP,11,1,56584910,353
12400,53576,2022-12-30,216.17,79248.0,17131040.16,LPLA,L P L FINANCIAL HOLDINGS INC,11,3,50212V10,354
25320,20384,2022-12-30,56.75,299468.0,16994809.0,CPB,CAMPBELL SOUP CO,11,1,13442910,355
81655,30886,2022-12-30,138.33,122387.0,16929793.71,DRI,DARDEN RESTAURANTS INC,11,1,23719410,356
42585,21629,2022-12-30,158.46001,106639.0,16898017.00639,SJM,SMUCKER J M CO,11,1,83269640,357
84262,15171,2022-12-30,97.7,172936.0,16895847.2,STLD,STEEL DYNAMICS INC,11,3,85811910,358
90829,47183,2022-12-30,85.2,196189.0,16715302.8,CF,C F INDUSTRIES HOLDINGS INC,11,1,12526910,359
90455,45879,2022-12-30,353.60999,47107.0,16657505.798929999,MPWR,MONOLITHIC PWR SYS INC,11,3,60983910,360
18484,56690,2022-12-30,67.74,245652.0,16640466.479999999,ZM,ZOOM VIDEO COMMUNICATIONS INC,11,3,98980L10,361
12476,53621,2022-12-30,73.5,226375.0,16638562.5,TRGP,TARGA RESOURCES CORP,11,1,87612G10,362
30681,1367,2022-12-30,81.57,203916.0,16633428.12,OMC,OMNICOM GROUP INC,11,1,68191910,363
15859,55493,2022-12-30,42.98,386624.0,16617099.52,AGR,AVANGRID INC,11,1,05351W10,364
22265,58911,2022-12-30,18.43,900000.0,16587000.0,RIVN,RIVIAN AUTOMOTIVE INC,11,3,76954A10,365
13046,53901,2022-12-30,273.53,60429.0,16529144.37,UI,UBIQUITI INC,11,1,90353W10,366
65541,5780,2022-12-30,330.67001,49354.0,16319887.67354,COO,COOPER COMPANIES INC,11,1,21664840,367
24643,20060,2022-12-30,39.41,413712.0,16304389.919999998,HWM,HOWMET AEROSPACE INC,11,1,44320110,368
88860,41154,2022-12-30,210.89999,77267.0,16295609.52733,ALGN,ALIGN TECHNOLOGY INC,11,3,01625510,369
64995,2535,2022-12-30,17.42,932970.0,16252337.400000002,KEY,KEYCORP NEW,11,1,49326710,370
17341,56287,2022-12-30,111.9,144212.0,16137322.8,ZS,ZSCALER INC,11,3,98980G10,371
63467,3624,2022-12-30,56.97,283222.0,16135157.34,BRO,BROWN & BROWN INC,11,1,11523610,372
91041,50016,2022-12-30,69.74,230880.0,16101571.2,LYV,LIVE NATION ENTERTAINMENT INC,11,1,53803410,373
23473,912,2022-12-30,102.39,157100.0,16085469.0,CINF,CINCINNATI FINANCIAL CORP,11,3,17206210,374
57568,20257,2022-12-30,51.14,313920.0,16053868.8,BALL,BALL CORP,11,1,05849810,375
87717,7232,2022-12-30,103.92,154313.0,16036206.96,EXPD,EXPEDITORS INTERNATIONAL WA INC,11,3,30213010,376
91611,51447,2022-12-30,149.78999,106609.0,15968961.043909999,FSLR,FIRST SOLAR INC,11,3,33643310,377
15272,55214,2022-12-30,283.26999,56133.0,15900794.34867,SEDG,SOLAREDGE TECHNOLOGIES INC,11,3,83417M10,378
32986,6748,2022-12-30,112.07,140901.0,15790775.069999998,ATO,ATMOS ENERGY CORP,11,1,04956010,379
91849,51962,2022-12-30,134.13,117655.0,15781065.15,BR,BROADRIDGE FINANCIAL SOLUTNS INC,11,1,11133T10,380
19166,20681,2022-12-30,124.8,125966.0,15720556.799999999,FMC,F M C CORP,11,1,30249130,381
20648,57999,2022-12-30,28.46,549479.0,15638172.34,RBLX,ROBLOX CORP,11,1,77104910,382
83597,31661,2022-12-30,401.20999,38098.0,15285298.19902,FDS,FACTSET RESEARCH SYSTEMS INC,11,1,30307510,383
52329,21011,2022-12-30,120.07,126611.0,15202182.77,J,JACOBS SOLUTIONS INC,11,1,46982L10,384
15291,55229,2022-12-30,119.78,125054.0,14978968.120000001,ETSY,ETSY INC,11,3,29786A10,385
11533,9360,2022-12-30,598.58002,24976.0,14950134.57952,FICO,FAIR ISAAC CORP,11,1,30325010,386
90386,45695,2022-12-30,43.87,340481.0,14936901.469999999,MOS,MOSAIC CO NEW,11,1,61945C10,387
14776,54936,2022-12-30,32.86,450541.0,14804777.26,SYF,SYNCHRONY FINANCIAL,11,1,87165B10,388
23579,21743,2022-12-30,70.8,208771.0,14780986.799999999,TXT,TEXTRON INC,11,1,88320310,389
79785,21242,2022-12-30,4612.58008,3196.0,14741805.935679998,NVR,N V R INC,11,1,62944T10,390
44601,20238,2022-12-30,181.0,80969.0,14655389.0,AVY,AVERY DENNISON CORP,11,1,05361110,391
39490,20204,2022-12-30,46.68,311559.0,14543574.12,APA,A P A CORP,11,3,03743Q10,392
45911,20058,2022-12-30,91.13,159100.0,14498783.0,SWKS,SKYWORKS SOLUTIONS INC,11,3,83088M10,393
24053,21035,2022-12-30,62.93,229546.0,14445329.78,EVRG,EVERGY INC,11,3,30034W10,394
91547,51338,2022-12-30,105.19,136690.0,14378421.1,LDOS,LEIDOS HOLDINGS INC,11,1,52532710,395
89866,44497,2022-12-30,53.41,267300.0,14276493.0,LKQ,L K Q CORP,11,3,50188920,396
18579,56721,2022-12-30,21.09,674204.0,14218962.36,AVTR,AVANTOR INC,11,1,05352A10,397
75912,10408,2022-12-30,120.04,118161.0,14184046.440000001,PTC,P T C INC,11,3,69370C10,398
18485,56691,2022-12-30,24.28,582878.0,14152277.84,PINS,PINTEREST INC,11,1,72352L10,399
13379,54064,2022-12-30,86.09,163700.0,14092933.0,SPLK,SPLUNK INC,11,3,84863710,400
14970,55051,2022-12-30,289.13,48576.0,14044778.879999999,HUBS,HUBSPOT INC,11,1,44357310,401
58819,4980,2022-12-30,55.21,251135.0,13865163.35,LNT,ALLIANT ENERGY CORP,11,3,01880210,402
26710,21111,2022-12-30,58.33,237427.0,13849116.91,L,LOEWS CORP,11,1,54042410,403
12366,53550,2022-12-30,104.52,132226.0,13820261.52,BAH,BOOZ ALLEN HAMILTON HOLDING CORP,11,1,09950210,404
75607,10224,2022-12-30,21.43,639000.0,13693770.0,GEN,GEN DIGITAL INC,11,3,66877110,405
16968,56086,2022-12-30,196.84,69286.0,13638256.24,MDB,MONGODB INC,11,3,60937P10,406
11786,9588,2022-12-30,230.14,59172.0,13617844.08,SIVB,S V B FINANCIAL GROUP,11,3,78486Q10,407
51369,21731,2022-12-30,87.35,155759.0,13605548.649999999,TER,TERADYNE INC,11,3,88077010,408
57809,3160,2022-12-30,237.72,57179.0,13592591.88,NDSN,NORDSON CORP,11,3,65566310,409
12449,53610,2022-12-30,183.67999,73752.0,13546766.62248,FLT,FLEETCOR TECHNOLOGIES INC,11,1,33904110,410
76185,26080,2022-12-30,322.41,41640.0,13425152.4,TYL,TYLER TECHNOLOGIES INC,11,1,90225210,411
20057,57529,2022-12-30,11.13,1199008.0,13344959.040000001,VTRS,VIATRIS INC,11,3,92556V10,412
23063,59277,2022-12-30,205.39999,64768.0,13303346.55232,AZPN,ASPEN TECHNOLOGY INC NEW,11,3,29109X10,413
14182,54574,2022-12-30,202.75999,65191.0,13218126.508089999,BURL,BURLINGTON STORES INC,11,1,12201710,414
76795,11092,2022-12-30,256.41,51452.0,13192807.320000002,ZBRA,ZEBRA TECHNOLOGIES CORP,11,3,98920710,415
87299,17300,2022-12-30,84.3,156495.0,13192528.5,AKAM,AKAMAI TECHNOLOGIES INC,11,3,00971T10,416
37584,6407,2022-12-30,26.38,499559.0,13178366.42,BEN,FRANKLIN RESOURCES INC,11,1,35461310,417
36397,1856,2022-12-30,24.5,536804.0,13151698.0,FHN,FIRST HORIZON CORP,11,1,32051710,418
90312,45475,2022-12-30,102.54,127538.0,13077746.520000001,WLK,WESTLAKE CORP,11,1,96041310,419
93312,53374,2022-12-30,52.06,251000.0,13067060.0,SSNC,S S & C TECHNOLOGIES HLDGS INC,11,3,78467J10,420
82598,14152,2022-12-30,60.06,217000.0,13033020.0,NTAP,NETAPP INC,11,3,64110D10,421
75694,10107,2022-12-30,82.88,157094.0,13019950.719999999,TECH,BIO TECHNE CORP,11,3,09073M10,422
90808,47013,2022-12-30,87.6,147757.0,12943513.2,EXPE,EXPEDIA GROUP INC,11,3,30212P30,423
53065,20997,2022-12-30,33.31,388525.0,12941767.75,IPG,INTERPUBLIC GROUP COS INC,11,1,46069010,424
23340,59380,2022-12-30,20.06,645000.0,12938700.0,CRBG,COREBRIDGE FINANCIAL INC,11,1,21871X10,425
11891,9764,2022-12-30,33.53,384020.0,12876190.6,MGM,M G M RESORTS INTERNATIONAL,11,1,55295310,426
18909,56874,2022-12-30,45.21,284682.0,12870473.22,NET,CLOUDFLARE INC,11,1,18915M10,427
16431,55778,2022-12-30,89.36,143831.0,12852738.16,LW,LAMB WESTON HOLDINGS INC,11,1,51327210,428
88664,7864,2022-12-30,175.56,72984.0,12813071.040000001,JKHY,HENRY JACK & ASSOC INC,11,3,42628110,429
87006,16587,2022-12-30,278.09,46032.0,12801038.879999999,UTHR,UNITED THERAPEUTICS CORP,11,3,91307C10,430
20583,11937,2022-12-30,94.37,134715.0,12713054.55,CHK,CHESAPEAKE ENERGY CORP,11,3,16516773,431
19788,57309,2022-12-30,6.42,1979274.0,12706939.08,PLTR,PALANTIR TECHNOLOGIES INC,11,1,69608A10,432
32942,20945,2022-12-30,234.67999,53706.0,12603723.54294,HUBB,HUBBELL INC,11,1,44351060,433
89134,42001,2022-12-30,50.71,248262.0,12589366.02,OVV,OVINTIV INC,11,1,69047Q10,434
65307,3911,2022-12-30,97.45,129099.0,12580697.55,RPM,R P M INTERNATIONAL INC,11,1,74968510,435
52898,21397,2022-12-30,47.73,262291.0,12519149.43,WTRG,ESSENTIAL UTILITIES INC,11,1,29670G10,436
19751,57148,2022-12-30,6.83,1829315.0,12494221.45,LCID,LUCID GROUP INC,11,3,54949810,437
76230,10691,2022-12-30,50.56,246900.0,12483264.0,TRMB,TRIMBLE INC,11,3,89623910,438
24328,20662,2022-12-30,33.83,367046.0,12417166.18,EQT,E Q T CORP,11,1,26884L10,439
14811,54311,2022-12-30,59.78,207446.0,12401121.88,FWONK,LIBERTY MEDIA CORP 3RD NEW,11,3,53122985,440
91103,21793,2022-12-30,37.7,326930.0,12325261.0,UAL,UNITED AIRLINES HOLDINGS INC,11,3,91004710,441
21573,20994,2022-12-30,34.63,355670.0,12316852.100000001,IP,INTERNATIONAL PAPER CO,11,1,46014610,442
90248,45379,2022-12-30,346.39999,35399.0,12262213.24601,DPZ,DOMINOS PIZZA INC,11,1,25754A20,443
27334,20392,2022-12-30,235.64999,51716.0,12186874.88284,CSL,CARLISLE COMPANIES,11,1,14233910,444
19405,57093,2022-12-30,30.11,404067.0,12166457.37,ZI,ZOOMINFO TECHNOLOGIES INC,11,3,98980F10,445
16595,55867,2022-12-30,8.95,1358836.0,12161582.2,SNAP,SNAP INC,11,1,83304A10,446
60206,4162,2022-12-30,228.49001,53155.0,12145386.48155,SNA,SNAP ON INC,11,1,83303410,447
80864,30474,2022-12-30,202.44,58691.0,11881406.04,RS,RELIANCE STEEL & ALUMINUM CO,11,1,75950910,448
14617,54837,2022-12-30,68.44,173420.0,11868864.799999999,ARES,ARES MANAGEMENT CORP,11,1,03990B10,449
89031,41562,2022-12-30,165.92999,71475.0,11859846.03525,AXON,AXON ENTERPRISE INC,11,3,05464C10,450
87541,23511,2022-12-30,127.91,92534.0,11836023.94,PKG,PACKAGING CORP AMERICA,11,1,69515610,451
82515,14046,2022-12-30,302.32999,39069.0,11811730.37931,POOL,POOL CORP,11,3,73278L10,452
91975,52247,2022-12-30,84.93,138650.0,11775544.500000002,ACM,A E C O M,11,1,00766T10,453
60580,4516,2022-12-30,113.2,104008.0,11773705.6,TTC,TORO CO,11,1,89109210,454
62308,21764,2022-12-30,120.55,97270.0,11725898.5,GL,GLOBE LIFE INC,11,1,37959E10,455
44329,21723,2022-12-30,249.63,46906.0,11709144.78,TFX,TELEFLEX INC,11,1,87936910,456
15315,55241,2022-12-30,74.82,156368.0,11699453.76,GDDY,GODADDY INC,11,1,38023710,457
60687,21372,2022-12-30,137.28,85144.0,11688568.32,AFG,AMERICAN FINANCIAL GROUP INC NEW,11,1,02593210,458
15850,55487,2022-12-30,41.49,279625.0,11601641.25,MTCH,MATCH GROUP INC NEW,11,3,57667L10,459
83534,14659,2022-12-30,119.44,96500.0,11525960.0,NBIX,NEUROCRINE BIOSCIENCES INC,11,3,64125C10,460
19794,57313,2022-12-30,28.59,403039.0,11522885.01,U,UNITY SOFTWARE INC,11,1,91332U10,461
19084,56959,2022-12-30,108.96,105672.0,11514021.12,BILL,BILL COM HOLDINGS INC,11,1,09004310,462
82486,14013,2022-12-30,248.72,46189.0,11488128.08,ERIE,ERIE INDEMNITY CO,11,3,29530P10,463
43350,21664,2022-12-30,75.12,152665.0,11468194.8,SWK,STANLEY BLACK & DECKER INC,11,1,85450210,464
47626,20363,2022-12-30,42.28,270893.0,11453356.040000001,CNA,C N A FINANCIAL CORP,11,1,12611710,465
85002,15507,2022-12-30,129.58,87950.0,11396561.000000002,SRPT,SAREPTA THERAPEUTICS INC,11,3,80360710,466
39571,2002,2022-12-30,67.26,168529.0,11335260.540000001,GGG,GRACO INC,11,1,38410910,467
17685,56335,2022-12-30,55.42,201074.0,11143521.08,DOCU,DOCUSIGN INC,11,3,25616310,468
38762,21244,2022-12-30,27.42,406134.0,11136194.280000001,NI,NISOURCE INC,11,1,65473P10,469
29938,20340,2022-12-30,65.76,169198.0,11126460.48,BF,BROWN FORMAN CORP,11,1,11563710,470
19413,57098,2022-12-30,20.74,535066.0,11097268.84,ACI,ALBERTSONS COMPANIES INC,11,1,01309110,471
88281,37660,2022-12-30,217.89999,50879.0,11086533.59121,CRL,CHARLES RIVER LABS INTL INC,11,1,15986410,472
90520,46091,2022-12-30,102.24,108428.0,11085678.719999999,CE,CELANESE CORP DEL,11,1,15087010,473
18886,56857,2022-12-30,38.3,287853.0,11024769.899999999,DT,DYNATRACE INC,11,1,26815010,474
15478,55335,2022-12-30,56.75,192700.0,10935725.0,TRU,TRANSUNION,11,1,89400J10,475
59248,33,2022-12-30,51.52,211229.0,10882518.08,TAP,MOLSON COORS BEVERAGE CO,11,1,60871R20,476
14547,54790,2022-12-30,194.25999,55768.0,10833491.12232,PCTY,PAYLOCITY HOLDING CORP,11,3,70438V10,477
43553,21849,2022-12-30,27.61,388566.0,10728307.26,VFC,V F CORP,11,1,91820410,478
51625,21599,2022-12-30,69.14,154738.0,10698585.32,SCI,SERVICE CORP INTERNATIONAL,11,1,81756510,479
14329,54666,2022-12-30,41.34,258744.0,10696476.96,ARMK,ARAMARK,11,1,03852U10,480
85459,15758,2022-12-30,91.56,116323.0,10650533.88,CHRW,CH ROBINSON WORLDWIDE INC,11,3,12541W20,481
17787,56352,2022-12-30,28.7,370042.0,10620205.4,EQH,EQUITABLE HOLDINGS INC,11,1,29452E10,482
79686,12484,2022-12-30,399.16,26467.0,10564567.72,DECK,DECKERS OUTDOOR CORP,11,1,24353710,483
82581,14098,2022-12-30,79.87,131793.0,10526306.91,HSIC,SCHEIN HENRY INC,11,3,80640710,484
34032,21161,2022-12-30,46.67,225529.0,10525438.43,MAS,MASCO CORP,11,1,57459910,485
90454,45878,2022-12-30,278.89001,37648.0,10499651.09648,MKTX,MARKETAXESS HLDGS INC,11,3,57060D10,486
16649,55899,2022-12-30,68.33,152757.0,10437885.81,OKTA,OKTA INC,11,3,67929510,487
